Link,SpeciesId,Species Name,StatArea/CU,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3
Chum8.2014,CM,Chum,8,2014,49371,1.140571399,56311.15053,1.048745827,59056.08412,1.5,88584.12618,27734,0.238432314,116318.1262,27734,0.238432314,116318.1262,2.458333333,4.383767649,4.767599424
Chum8.2015,CM,Chum,8,2015,20780,13.89084325,288651.7228,1.048745827,302722.2897,1.5,454083.4345,479914,0.513827964,933997.4345,479914,0.513827964,933997.4345,2.458333333,0.35994935,4.767599424
Chum8.2016,CM,Chum,8,2016,206222,1.613279339,332693.6919,1.048745827,348911.121,1.5,523366.6815,413148,0.441154857,936514.6815,413148,0.441154857,936514.6815,2.458333333,3.099277278,4.767599424
Chum8.2017,CM,Chum,8,2017,249126,1.167795722,290928.2771,1.048745827,305109.8164,1.5,457664.7247,313363,0.40642248,771027.7247,313363,0.40642248,771027.7247,2.458333333,4.281570745,4.767599424
Chum9.1954,CM,Chum,9,1954,21600,1.188499177,25671.58223,2.635884041,67667.3139,1.5,101500.9709,46945,0.316243006,148445.9709,46945,0.316243006,148445.9709,2.142857143,4.206986505,1.896896799
Chum9.1955,CM,Chum,9,1955,2775,1.188499177,3298.085217,2.635884041,8693.370189,1.5,13040.05528,20907,0.615870797,33947.05528,20907,0.615870797,33947.05528,2.142857143,4.206986505,1.896896799
Chum9.1956,CM,Chum,9,1956,8950,1.188499177,10637.06764,2.635884041,28038.07682,1.5,42057.11524,11112,0.20899351,53169.11524,11112,0.20899351,53169.11524,2.142857143,4.206986505,1.896896799
Chum9.1957,CM,Chum,9,1957,10500,1.299781947,13647.71044,2.635884041,35973.78216,1.5,53960.67323,21129,0.281383566,75089.67323,21129,0.281383566,75089.67323,2.142857143,3.846799082,1.896896799
Chum9.1958,CM,Chum,9,1958,59000,1.23891621,73096.05638,2.635884041,192672.7285,1.5,289009.0927,60077,0.172097947,349086.0927,60077,0.172097947,349086.0927,2.142857143,4.035785439,1.896896799
Chum9.1959,CM,Chum,9,1959,6500,1.207134231,7846.372498,2.635884041,20682.12805,1.5,31023.19207,12206,0.282355497,43229.19207,12206,0.282355497,43229.19207,2.142857143,4.142041435,1.896896799
Chum9.1960,CM,Chum,9,1960,16100,1.188499177,19134.83675,1.664734717,31854.42705,1.5,47781.64058,20532,0.300554909,68313.64058,20532,0.300554909,68313.64058,2.142857143,4.206986505,3.003481544
Chum9.1961,CM,Chum,9,1961,13525,1.188499177,16074.45137,1.664734717,26759.69726,1.5,40139.54589,18221,0.312214352,58360.54589,18221,0.312214352,58360.54589,2.142857143,4.206986505,3.003481544
Chum9.1962,CM,Chum,9,1962,20600,1.188499177,24483.08305,1.664734717,40757.83834,1.5,61136.75751,23002,0.273381741,84138.75751,23002,0.273381741,84138.75751,2.142857143,4.206986505,3.003481544
Chum9.1963,CM,Chum,9,1963,27975,1.188499177,33248.26448,1.664734717,55349.54018,1.5,83024.31026,25102,0.232154412,108126.3103,25102,0.232154412,108126.3103,2.142857143,4.206986505,3.003481544
Chum9.1964,CM,Chum,9,1964,30100,1.188499177,35773.82523,1.664734717,59553.92884,1.5,89330.89326,34094,0.276232769,123424.8933,34094,0.276232769,123424.8933,2.142857143,4.206986505,3.003481544
Chum9.1965,CM,Chum,9,1965,900,1.207134231,1086.420807,1.664734717,1808.602436,1.5,2712.903654,9187,0.772023057,11899.90365,9187,0.772023057,11899.90365,2.142857143,4.142041435,3.003481544
Chum9.1966,CM,Chum,9,1966,39000,1.188499177,46351.46791,1.664734717,77162.89783,1.5,115744.3468,16889,0.127336001,132633.3468,16889,0.127336001,132633.3468,2.142857143,4.206986505,3.003481544
Chum9.1967,CM,Chum,9,1967,7425,1.23891621,9198.952858,1.664734717,15313.81619,1.5,22970.72428,19509,0.459254393,42479.72428,19509,0.459254393,42479.72428,2.142857143,4.035785439,3.003481544
Chum9.1968,CM,Chum,9,1968,26050,1.219294949,31762.63343,1.664734717,52876.35859,1.5,79314.53789,50669,0.389810901,129983.5379,50669,0.389810901,129983.5379,2.142857143,4.10073051,3.003481544
Chum9.1969,CM,Chum,9,1969,2675,1.219294949,3261.61399,1.664734717,5429.722044,1.5,8144.583066,39209,0.828004925,47353.58307,39209,0.828004925,47353.58307,2.142857143,4.10073051,3.003481544
Chum9.1970,CM,Chum,9,1970,31050,1.188499177,36902.89945,1.689124169,62333.57938,1.5,93500.36907,104646,0.528124742,198146.3691,104646,0.528124742,198146.3691,2.142857143,4.206986505,2.96011394
Chum9.1971,CM,Chum,9,1971,10055,1.244400153,12512.44354,1.689124169,21135.0708,1.5,31702.60621,16740,0.345563571,48442.60621,16740,0.345563571,48442.60621,2.142857143,4.018000148,2.96011394
Chum9.1972,CM,Chum,9,1972,18950,1.188499177,22522.05941,1.689124169,38042.55489,1.5,57063.83233,27570,0.325756252,84633.83233,27570,0.325756252,84633.83233,2.142857143,4.206986505,2.96011394
Chum9.1973,CM,Chum,9,1973,15000,1.188499177,17827.48766,1.689124169,30112.84028,1.5,45169.26042,46750,0.508598522,91919.26042,46750,0.508598522,91919.26042,2.142857143,4.206986505,2.96011394
Chum9.1974,CM,Chum,9,1974,26600,1.188499177,31614.07811,1.689124169,53400.10343,1.5,80100.15515,41956,0.343743418,122056.1551,41956,0.343743418,122056.1551,2.142857143,4.206986505,2.96011394
Chum9.1975,CM,Chum,9,1975,8575,1.219294949,10455.45419,1.689124169,17660.56038,1.5,26490.84057,8440,0.241620295,34930.84057,8440,0.241620295,34930.84057,2.142857143,4.10073051,2.96011394
Chum9.1976,CM,Chum,9,1976,4595,1.219294949,5602.660293,1.689124169,9463.588913,1.5,14195.38337,21077,0.59754964,35272.38337,21077,0.59754964,35272.38337,2.142857143,4.10073051,2.96011394
Chum9.1977,CM,Chum,9,1977,6190,1.188499177,7356.809907,1.689124169,12426.56542,1.5,18639.84813,42472,0.694987982,61111.84813,42472,0.694987982,61111.84813,2.142857143,4.206986505,2.96011394
Chum9.1978,CM,Chum,9,1978,28600,1.013159949,28976.37454,1.689124169,48944.69457,1.5,73417.04186,57840,0.440662072,131257.0419,57840,0.440662072,131257.0419,2.142857143,4.935054929,2.96011394
Chum9.1979,CM,Chum,9,1979,7700,1.035454172,7972.997121,1.689124169,13467.38214,1.5,20201.07321,9562,0.321270587,29763.07321,9562,0.321270587,29763.07321,2.142857143,4.828798934,2.96011394
Chum9.1980,CM,Chum,9,1980,18200,1.005569313,18301.36149,2.400270423,43928.21668,1.5,65892.32502,11001,0.143068335,76893.32502,11001,0.143068335,76893.32502,2.142857143,4.972307664,2.083098618
Chum9.1981,CM,Chum,9,1981,8050,1,8050,2.400270423,19322.1769,1.5,28983.26535,7371,0.20275475,36354.26535,7371,0.20275475,36354.26535,2.142857143,5,2.083098618
Chum9.1982,CM,Chum,9,1982,75900,1,75900,2.400270423,182180.5251,1.5,273270.7876,11683,0.04099963,284953.7876,11683,0.04099963,284953.7876,2.142857143,5,2.083098618
Chum9.1983,CM,Chum,9,1983,19500,1.030680289,20098.26563,2.400270423,48241.27255,1.5,72361.90883,4965,0.06420792,77326.90883,4965,0.06420792,77326.90883,2.142857143,4.85116486,2.083098618
Chum9.1984,CM,Chum,9,1984,10975,1.030680289,11311.71617,2.400270423,27151.17776,1.5,40726.76663,11753,0.223952978,52479.76663,11753,0.223952978,52479.76663,2.142857143,4.85116486,2.083098618
Chum9.1985,CM,Chum,9,1985,20200,1,20200,2.400270423,48485.46254,1.5,72728.19381,19917,0.214981471,92645.19381,19917,0.214981471,92645.19381,2.142857143,5,2.083098618
Chum9.1986,CM,Chum,9,1986,85485,1,85485,2.400270423,205187.1171,1.5,307780.6756,165420,0.349576847,473200.6756,165420,0.349576847,473200.6756,2.142857143,5,2.083098618
Chum9.1987,CM,Chum,9,1987,40100,1,40100,2.400270423,96250.84395,1.5,144376.2659,36818,0.203196276,181194.2659,36818,0.203196276,181194.2659,2.142857143,5,2.083098618
Chum9.1988,CM,Chum,9,1988,28580,1,28580,2.400270423,68599.72868,1.5,102899.593,41457,0.287184666,144356.593,41457,0.287184666,144356.593,2.142857143,5,2.083098618
Chum9.1989,CM,Chum,9,1989,1943,1,1943,2.400270423,4663.725431,1.5,6995.588147,9981,0.587927322,16976.58815,9981,0.587927322,16976.58815,2.142857143,5,2.083098618
Chum9.1990,CM,Chum,9,1990,3945,1,3945,1.605773549,6334.77665,1.5,9502.164974,18886,0.665277238,28388.16497,18886,0.665277238,28388.16497,2.142857143,5,3.113764082
Chum9.1991,CM,Chum,9,1991,2990,1.400417282,4187.247673,1.605773549,6723.771555,1.5,10085.65733,5961,0.371479236,16046.65733,5961,0.371479236,16046.65733,2.142857143,3.570364394,3.113764082
Chum9.1992,CM,Chum,9,1992,7375,1.007971624,7433.790729,1.605773549,11936.98452,1.5,17905.47678,22058,0.551953978,39963.47678,22058,0.551953978,39963.47678,2.142857143,4.9604571,3.113764082
Chum9.1993,CM,Chum,9,1993,2300,1.007971624,2318.334736,1.605773549,3722.720596,1.5,5584.080894,3500,0.385289392,9084.080894,3500,0.385289392,9084.080894,2.142857143,4.9604571,3.113764082
Chum9.1994,CM,Chum,9,1994,9300,1,9300,1.605773549,14933.694,1.5,22400.541,11014,0.329616977,33414.541,11014,0.329616977,33414.541,2.142857143,5,3.113764082
Chum9.1995,CM,Chum,9,1995,22600,1,22600,1.605773549,36290.4822,1.5,54435.7233,18818,0.256887966,73253.7233,18818,0.256887966,73253.7233,2.142857143,5,3.113764082
Chum9.1996,CM,Chum,9,1996,12075,1,12075,1.605773549,19389.7156,1.5,29084.5734,0,0,29084.5734,0,0,29084.5734,2.142857143,5,3.113764082
Chum9.1997,CM,Chum,9,1997,6850,1.178579835,8073.271869,1.605773549,12963.84642,1.5,19445.76963,0,0,19445.76963,0,0,19445.76963,2.142857143,4.242393983,3.113764082
Chum9.1998,CM,Chum,9,1998,46700,1,46700,1.605773549,74989.62472,1.5,112484.4371,0,0,112484.4371,0,0,112484.4371,2.142857143,5,3.113764082
Chum9.1999,CM,Chum,9,1999,18650,1,18650,1.605773549,29947.67668,1.5,44921.51503,0,0,44921.51503,0,0,44921.51503,2.142857143,5,3.113764082
Chum9.2000,CM,Chum,9,2000,34400,2.493475114,85775.54392,1.042365009,89409.42564,1.5,134114.1385,0,0,134114.1385,0,0,134114.1385,2.142857143,2.005233568,4.796784193
Chum9.2001,CM,Chum,9,2001,34850,1.240189954,43220.61989,1.042365009,45051.66186,1.5,67577.49279,0,0,67577.49279,0,0,67577.49279,2.142857143,4.031640463,4.796784193
Chum9.2002,CM,Chum,9,2002,96600,1.034662933,99948.43933,1.042365009,104182.7559,1.5,156274.1338,0,0,156274.1338,0,0,156274.1338,2.142857143,4.832491665,4.796784193
Chum9.2003,CM,Chum,9,2003,115600,1,115600,1.042365009,120497.3951,1.5,180746.0926,0,0,180746.0926,0,0,180746.0926,2.142857143,5,4.796784193
Chum9.2004,CM,Chum,9,2004,77400,1.034662933,80082.91102,1.042365009,83475.62429,1.5,125213.4364,0,0,125213.4364,0,0,125213.4364,2.142857143,4.832491665,4.796784193
Chum9.2005,CM,Chum,9,2005,61500,1.627270643,100077.1446,1.042365009,104316.9137,1.5,156475.3706,0,0,156475.3706,0,0,156475.3706,2.142857143,3.072629633,4.796784193
Chum9.2006,CM,Chum,9,2006,33050,1.472490241,48665.80248,1.042365009,50727.52965,1.5,76091.29448,0,0,76091.29448,0,0,76091.29448,2.142857143,3.395608242,4.796784193
Chum9.2007,CM,Chum,9,2007,32000,1.694947507,54238.32023,1.042365009,56536.12717,1.5,84804.19075,0,0,84804.19075,0,0,84804.19075,2.142857143,2.949943865,4.796784193
Chum9.2008,CM,Chum,9,2008,3130,1.627270643,5093.357114,1.042365009,5309.137235,1.5,7963.705853,0,0,7963.705853,0,0,7963.705853,2.142857143,3.072629633,4.796784193
Chum9.2009,CM,Chum,9,2009,8520,1,8520,1.042365009,8880.94988,1.5,13321.42482,0,0,13321.42482,0,0,13321.42482,2.142857143,5,4.796784193
Chum9.2010,CM,Chum,9,2010,3820,1.030718506,3937.344692,1.05042668,4135.891912,1.5,6203.837868,0,0,6203.837868,0,0,6203.837868,2.142857143,4.850984989,4.759970493
Chum9.2011,CM,Chum,9,2011,13175,1.030718506,13579.71631,1.05042668,14264.49632,1.5,21396.74448,0,0,21396.74448,0,0,21396.74448,2.142857143,4.850984989,4.759970493
Chum9.2012,CM,Chum,9,2012,10600,1,10600,1.05042668,11134.5228,1.5,16701.78421,0,0,16701.78421,0,0,16701.78421,2.142857143,5,4.759970493
Chum9.2013,CM,Chum,9,2013,,,,,,,,,,,,,,,,
Chum9.2014,CM,Chum,9,2014,7550,1.553218738,11726.80148,1.05042668,12318.14514,1.5,18477.2177,0,0,18477.2177,0,0,18477.2177,2.142857143,3.219121606,4.759970493
Chum9.2015,CM,Chum,9,2015,,,,,,,,,,,,,,,,
Chum9.2016,CM,Chum,9,2016,1525,1.773949669,2705.273245,1.05042668,2841.691192,1.5,4262.536788,,,,,,,2.142857143,2.818569257,4.759970493
Chum9.2017,CM,Chum,9,2017,3763,1.487725573,5598.311331,1.05042668,5880.615584,1.5,8820.923375,,,,,,,2.142857143,3.360834881,4.759970493
Chum5.1954,CM,Chum,5,1954,15550,1,15550,2.031112991,31583.80701,1.5,47375.71051,13943.68129,0.185541582,61319.39181,27775.53654,0.369595151,75151.24705,1.818181818,5,2.461704505
Chum5.1955,CM,Chum,5,1955,5925,1,5925,2.031112991,12034.34447,1.5,18051.51671,4140.397178,0.15223303,22191.91388,9146.241682,0.336286599,27197.75839,1.818181818,5,2.461704505
Chum5.1956,CM,Chum,5,1956,4875,1,4875,2.031112991,9901.675831,1.5,14852.51375,4389.803114,0.186144122,19242.31686,8730.305091,0.370197691,23582.81884,1.818181818,5,2.461704505
Chum5.1957,CM,Chum,5,1957,37000,1,37000,2.031112991,75151.18066,1.5,112726.771,31974.33093,0.180298152,144701.1019,64614.65297,0.364351721,177341.424,1.818181818,5,2.461704505
Chum5.1958,CM,Chum,5,1958,11825,1,11825,2.031112991,24017.91112,1.5,36026.86668,8808.917909,0.160309565,44835.78459,18922.55511,0.344363134,54949.42179,1.818181818,5,2.461704505
Chum5.1959,CM,Chum,5,1959,2650,1,2650,2.031112991,5382.449426,1.5,8073.674139,1678.527183,0.140438883,9752.201322,3878.337602,0.324492453,11952.01174,1.818181818,5,2.461704505
Chum5.1960,CM,Chum,5,1960,6325,1,6325,2.031112991,12846.78967,1.5,19270.1845,3629.249482,0.129316435,22899.43398,8794.689757,0.313370004,28064.87426,1.818181818,5,2.461704505
Chum5.1961,CM,Chum,5,1961,12200,1,12200,2.031112991,24779.57849,1.5,37169.36773,8491.501776,0.151740662,45660.86951,18791.25392,0.335794231,55960.62166,1.818181818,5,2.461704505
Chum5.1962,CM,Chum,5,1962,16175,1,16175,2.031112991,32853.25263,1.5,49279.87894,8216.16391,0.116598452,57496.04285,21185.58384,0.300652022,70465.46278,1.818181818,5,2.461704505
Chum5.1963,CM,Chum,5,1963,13475,1,13475,2.031112991,27369.24755,1.5,41053.87133,5575.183781,0.097558299,46629.05511,16093.33019,0.281611868,57147.20152,1.818181818,5,2.461704505
Chum5.1964,CM,Chum,5,1964,11100,1,11100,2.031112991,22545.3542,1.5,33818.0313,6288.478726,0.127935883,40106.51002,15335.33038,0.311989452,49153.36168,1.818181818,5,2.461704505
Chum5.1965,CM,Chum,5,1965,9050,1,9050,2.031112991,18381.57257,1.5,27572.35885,5308.496602,0.131731635,32880.85545,12725.45263,0.315785204,40297.81149,1.818181818,5,2.461704505
Chum5.1966,CM,Chum,5,1966,9625,1,9625,2.031112991,19549.46254,1.5,29324.19381,6199.417953,0.142395232,35523.61176,14212.50225,0.326448802,43536.69606,1.818181818,5,2.461704505
Chum5.1967,CM,Chum,5,1967,7700,1.036626654,7982.025239,2.031112991,16212.39516,1.5,24318.59273,7556.244685,0.193428152,31874.83742,14746.27257,0.377481721,39064.86531,1.818181818,4.823337292,2.461704505
Chum5.1968,CM,Chum,5,1968,5950,1,5950,2.031112991,12085.1223,1.5,18127.68344,4088.260574,0.150153494,22215.94402,9099.525571,0.334207063,27227.20901,1.818181818,5,2.461704505
Chum5.1969,CM,Chum,5,1969,1575,1.005373134,1583.462687,2.031112991,3216.191633,1.5,4824.28745,955.0725826,0.134839854,5779.360033,2258.726599,0.318893423,7083.014049,1.818181818,4.97327791,2.461704505
Chum5.1970,CM,Chum,5,1970,8075,1.024362055,8271.723593,2.031112991,16800.80525,1.5,25201.20787,4125.000641,0.114770361,29326.20851,10740.13264,0.298823931,35941.34051,1.818181818,4.881086698,2.461704505
Chum5.1971,CM,Chum,5,1971,13450,1.024362055,13777.66964,2.031112991,27984.00378,1.5,41976.00568,8547.462652,0.138040239,50523.46833,19944.07439,0.322093808,61920.08007,1.818181818,4.881086698,2.461704505
Chum5.1972,CM,Chum,5,1972,6400,1.024362055,6555.917151,2.031112991,13315.80849,1.5,19973.71274,4029.749379,0.136982724,24003.46212,9444.226001,0.321036293,29417.93874,1.818181818,4.881086698,2.461704505
Chum5.1973,CM,Chum,5,1973,5025,1.024362055,5147.419325,2.031112991,10454.99026,1.5,15682.48539,2984.106975,0.13044006,18666.59237,7194.742403,0.31449363,22877.2278,1.818181818,4.881086698,2.461704505
Chum5.1974,CM,Chum,5,1974,6500,1.120425815,7282.767798,2.031112991,14792.12428,1.5,22188.18643,6001.384729,0.173709931,28189.57115,12360.1247,0.3577635,34548.31113,1.818181818,4.462589074,2.461704505
Chum5.1975,CM,Chum,5,1975,2950,2.364006457,6973.81905,2.031112991,14164.61447,1.5,21246.9217,3670.381572,0.120190966,24917.30327,9290.99394,0.304244535,30537.91564,1.818181818,2.115053444,2.461704505
Chum5.1976,CM,Chum,5,1976,5200,1.480895221,7700.655147,2.031112991,15640.90071,1.5,23461.35106,2538.056377,0.079652509,25999.40744,8402.759687,0.263706078,31864.11075,1.818181818,3.376336105,2.461704505
Chum5.1977,CM,Chum,5,1977,9675,1.480895221,14327.66126,2.031112991,29101.09891,1.5,43651.64837,13455.56947,0.192252824,57107.21783,26337.28188,0.376306393,69988.93025,1.818181818,3.376336105,2.461704505
Chum5.1978,CM,Chum,5,1978,6200,1.109464045,6878.677076,2.031112991,13971.37037,1.5,20957.05555,4142.459532,0.134664955,25099.51509,9804.173538,0.318718524,30761.22909,1.818181818,4.506680523,2.461704505
Chum5.1979,CM,Chum,5,1979,5700,2.607820364,14864.57607,2.031112991,30191.63357,1.5,45287.45035,9931.809904,0.146757215,55219.26026,22387.65449,0.330810784,67675.10485,1.818181818,1.917309976,2.461704505
Chum5.1980,CM,Chum,5,1980,4650,1.289087917,5994.258813,2.031112991,12175.01695,1.5,18262.52542,3388.081387,0.127686625,21650.6068,8271.8229,0.311740194,26534.34832,1.818181818,3.878711401,2.461704505
Chum5.1981,CM,Chum,5,1981,1720,1.172375383,2016.485659,2.031112991,4095.710217,1.5,6143.565326,1756.250484,0.181397434,7899.81581,3538.217094,0.365451003,9681.78242,1.818181818,4.264845606,2.461704505
Chum5.1982,CM,Chum,5,1982,3570,2.820061961,10067.6212,2.031112991,20448.47621,1.5,30672.71431,5714.203729,0.142009986,36386.91804,9565.327299,0.23771851,40238.04161,1.818181818,1.773010689,2.461704505
Chum5.1983,CM,Chum,5,1983,2996,2.287421896,6853.116001,2.031112991,13919.45294,1.5,20879.17941,7695.969812,0.19807939,28575.14922,17973.77659,0.462610273,38852.956,1.818181818,2.185866983,2.461704505
Chum5.1984,CM,Chum,5,1984,3580,1.056826383,3783.438451,2.031112991,7684.590989,1.5,11526.88648,3240.533977,0.176436971,14767.42046,6839.638214,0.372396974,18366.5247,1.818181818,4.731146081,2.461704505
Chum5.1985,CM,Chum,5,1985,6570,1.07776,7080.8832,2.031112991,14382.07385,1.5,21573.11078,6692.740461,0.19949427,28265.85124,11975.42395,0.356958181,33548.53473,1.818181818,4.639251781,2.461704505
Chum5.1986,CM,Chum,5,1986,8775,1.112358808,9760.948543,2.031112991,19825.58939,1.5,29738.38409,11860.49839,0.226178341,41598.88247,22700.3168,0.432892433,52438.70088,1.818181818,4.494952494,2.461704505
Chum5.1987,CM,Chum,5,1987,7100,1.024362055,7272.970589,2.031112991,14772.22505,1.5,22158.33757,7615.144018,0.235572115,29773.48159,10167.83152,0.31453871,32326.16909,1.818181818,4.881086698,2.461704505
Chum5.1988,CM,Chum,5,1988,9000,1.333069464,11997.62517,2.031112991,24368.53235,1.5,36552.79852,15253.5822,0.254923444,51806.38072,23283.13482,0.389116264,59835.93335,1.818181818,3.75074228,2.461704505
Chum5.1989,CM,Chum,5,1989,3720,1.024362055,3810.626844,2.031112991,7739.813686,1.5,11609.72053,2799.152181,0.148206595,14408.87271,7277.105492,0.385300605,18886.82602,1.818181818,4.881086698,2.461704505
Chum5.1990,CM,Chum,5,1990,2820,1.006104696,2837.215241,2.031112991,5762.704735,1.5,8644.057102,3352.229552,0.236521059,11996.28665,5529.013021,0.39010694,14173.07012,1.818181818,4.969661728,2.461704505
Chum5.1991,CM,Chum,5,1991,3290,1.174475919,3864.025774,2.031112991,7848.272946,1.5,11772.40942,3985.253505,0.175815659,15757.66292,10894.81789,0.480641842,22667.2273,1.818181818,4.25721798,2.461704505
Chum5.1992,CM,Chum,5,1992,296,1.121018025,331.8213354,2.031112991,673.9666251,1.5,1010.949938,568.6803917,0.301637079,1579.630329,874.3633424,0.463776154,1885.31328,1.818181818,4.460231582,2.461704505
Chum5.1993,CM,Chum,5,1993,1495,1.003043059,1499.549374,2.031112991,3045.754213,1.5,4568.63132,1680.276786,0.214888889,6248.908106,3250.650507,0.415722387,7819.281827,1.818181818,4.984830864,2.461704505
Chum5.1994,CM,Chum,5,1994,850,1.091626649,927.8826517,2.031112991,1884.634508,1.5,2826.951762,589.6157287,0.134149682,3416.56749,1568.256045,0.356810443,4395.207807,1.818181818,4.580320574,2.461704505
Chum5.1995,CM,Chum,5,1995,3570,1.127987224,4026.91439,2.031112991,8179.118131,1.5,12268.6772,3473.029393,0.184868301,15741.70659,6517.828476,0.346942033,18786.50567,1.818181818,4.432674319,2.461704505
Chum5.1996,CM,Chum,5,1996,2850,1.006104696,2867.398382,2.031112991,5824.010104,1.5,8736.015157,2025.711499,0.153554708,10761.72666,4456.100677,0.337785139,13192.11583,1.818181818,4.969661728,2.461704505
Chum5.1997,CM,Chum,5,1997,2200,1.3636489,3000.027581,2.031112991,6093.394992,1.5,9140.092488,916.8160378,0.079677752,10056.90853,2366.457481,0.205661774,11506.54997,1.818181818,3.666632957,2.461704505
Chum5.1998,CM,Chum,5,1998,9050,1.006104696,9105.247495,2.031112991,18493.78647,1.5,27740.67971,303.4647597,0.009258247,28044.14447,5037.098124,0.15367418,32777.77783,1.818181818,4.969661728,2.461704505
Chum5.1999,CM,Chum,5,1999,850,1.990538976,1691.95813,2.031112991,3436.558138,1.5,5154.837207,86.3712988,0.014356138,5241.208506,861.4951064,0.14319274,6016.332313,1.818181818,2.51188249,2.461704505
Chum5.2000,CM,Chum,5,2000,660,2.889051202,1906.773793,2.031112991,3872.873022,1.5,5809.309533,704.4763395,0.096504419,6513.785872,1490.629121,0.204197486,7299.938654,1.818181818,1.730671993,2.461704505
